lat,lon,hour,travel_time_min,population
45.008257,7.536443,3,117.3,797.0
45.012154,7.536344,3,117.42,775.0
45.01605,7.536244,3,117.52,334.0
45.06281,7.535051,3,116.26,431.0
45.066707,7.534952,3,115.3,433.0
45.070603,7.534852,3,115.05,629.0
45.0745,7.534753,3,115.33,707.0
45.078397,7.534653,3,116.58,476.0
45.090086,7.534354,3,118.78,435.0
45.093983,7.534255,3,118.75,435.0
45.09788,7.534155,3,118.39,531.0
45.101776,7.534055,3,117.74,558.0
45.105673,7.533955,3,117.9,402.0
45.109569,7.533856,3,117.73,172.0
45.113466,7.533756,3,118.48,170.0
45.117363,7.533656,3,118.51,153.0
45.121259,7.533556,3,119.07,153.0
45.132949,7.533257,3,119.56,104.0
45.136846,7.533157,3,119.48,212.0
45.140742,7.533057,3,119.47,192.0
44.928435,7.543224,3,119.39,517.0
44.932332,7.543125,3,119.35,517.0
44.936229,7.543027,3,119.35,376.0
44.944022,7.54283,3,119.38,161.0
44.998576,7.541447,3,117.41,684.0
45.002473,7.541348,3,117.44,969.0
45.00637,7.54125,3,117.3,900.0
45.010266,7.541151,3,117.37,772.0
45.014163,7.541052,3,117.57,751.0
45.060923,7.539863,3,116.21,232.0
45.064819,7.539764,3,115.99,410.0
45.068716,7.539664,3,115.03,467.0
45.072613,7.539565,3,114.97,935.0
45.076509,7.539466,3,115.91,947.0
45.080406,7.539366,3,116.61,125.0
45.088199,7.539168,3,119.82,173.0
45.092096,7.539068,3,119.79,291.0
45.099889,7.53887,3,117.96,620.0
45.103786,7.53877,3,117.55,623.0
45.107682,7.538671,3,117.67,402.0
45.111579,7.538571,3,117.83,394.0
45.115475,7.538472,3,118.82,224.0
45.119372,7.538372,3,119.09,117.0
45.134958,7.537974,3,119.48,158.0
45.138855,7.537875,3,119.46,159.0
44.934341,7.547827,3,119.38,189.0
45.000585,7.546154,3,117.55,582.0
45.004482,7.546056,3,117.41,580.0
45.008379,7.545957,3,117.33,720.0
45.012275,7.545859,3,117.5,741.0
45.016172,7.54576,3,117.68,348.0
45.062932,7.544575,3,119.13,338.0
45.066829,7.544476,3,115.64,346.0
45.070725,7.544377,3,115.46,1124.0
45.074622,7.544278,3,115.56,1481.0
45.078518,7.544179,3,115.86,1051.0
45.098002,7.543684,3,118.38,548.0
45.101898,7.543585,3,117.35,713.0
45.105795,7.543486,3,117.72,696.0
45.109691,7.543387,3,117.7,668.0
45.113588,7.543287,3,117.75,631.0
45.136968,7.542692,3,119.49,117.0
45.140864,7.542593,3,119.47,108.0
44.998697,7.55096,3,117.65,390.0
45.002594,7.550862,3,117.58,567.0
45.006491,7.550763,3,117.59,617.0
45.010387,7.550665,3,117.42,741.0
45.014284,7.550567,3,117.59,734.0
45.061044,7.549386,3,119.12,167.0
45.064941,7.549287,3,115.71,346.0
45.068837,7.549189,3,115.4,464.0
45.072734,7.54909,3,115.35,1481.0
45.076631,7.548991,3,115.57,1481.0
45.080527,7.548893,3,119.82,248.0
45.096114,7.548498,3,118.14,153.0
45.100011,7.548399,3,117.73,713.0
45.103907,7.5483,3,117.54,713.0
45.107804,7.548202,3,117.82,672.0
45.1117,7.548103,3,117.84,668.0
45.115597,7.548004,3,118.36,317.0
45.13508,7.547509,3,119.64,113.0
45.138977,7.547411,3,119.5,117.0
45.000706,7.555667,3,117.77,370.0
45.004603,7.555569,3,117.76,362.0
45.008499,7.555471,3,117.63,451.0
45.012396,7.555374,3,117.41,458.0
45.016293,7.555276,3,117.64,224.0
45.063053,7.554098,3,115.55,429.0
45.06695,7.554,3,115.17,452.0
45.070846,7.553902,3,115.09,984.0
45.074743,7.553803,3,115.25,1253.0
45.07864,7.553705,3,115.87,983.0
45.082536,7.553607,3,116.47,266.0
45.086433,7.553508,3,119.77,271.0
45.098123,7.553213,3,118.1,325.0
45.102019,7.553115,3,117.87,400.0
45.105916,7.553016,3,117.83,353.0
45.109813,7.552918,3,118.03,268.0
45.113709,7.552819,3,118.64,253.0
45.137089,7.552228,3,119.82,100.0
45.061165,7.558909,3,115.52,218.0
45.065061,7.558811,3,115.26,519.0
45.068958,7.558713,3,115.1,569.0
45.072855,7.558615,3,115.08,1125.0
45.076751,7.558517,3,115.2,1126.0
45.080648,7.558419,3,115.47,493.0
45.084545,7.558321,3,119.82,371.0
45.088441,7.558223,3,119.78,247.0
45.092338,7.558125,3,117.52,113.0
45.096235,7.558027,3,117.38,138.0
45.100131,7.557929,3,117.97,294.0
45.104028,7.55783,3,117.93,294.0
45.107925,7.557732,3,118.16,169.0
45.111821,7.557634,3,118.26,154.0
45.063173,7.563621,3,115.24,502.0
45.06707,7.563524,3,115.02,541.0
45.070966,7.563426,3,114.98,921.0
45.074863,7.563329,3,115.03,1153.0
45.07876,7.563231,3,115.19,975.0
45.082656,7.563133,3,118.39,391.0
45.086553,7.563035,3,118.4,394.0
45.09045,7.562938,3,117.52,155.0
45.094346,7.56284,3,117.41,156.0
45.098243,7.562742,3,117.46,226.0
45.10214,7.562644,3,117.85,267.0
45.106036,7.562547,3,118.28,223.0
45.109933,7.562449,3,118.26,137.0
45.11383,7.562351,3,119.16,132.0
45.137209,7.561763,3,119.81,113.0
45.141106,7.561666,3,119.8,107.0
45.010627,7.569694,3,118.49,101.0
45.014524,7.569597,3,118.49,103.0
45.018421,7.5695,3,118.31,337.0
45.022318,7.569403,3,117.54,351.0
45.026214,7.569306,3,119.09,147.0
45.053491,7.568626,3,109.95,510.0
45.057388,7.568529,3,116.85,703.0
45.061285,7.568432,3,116.77,1013.0
45.065181,7.568334,3,115.12,1526.0
45.069078,7.568237,3,115.0,1562.0
45.072975,7.56814,3,114.99,1956.0
45.076871,7.568043,3,115.14,1963.0
45.080768,7.567945,3,115.39,998.0
45.084665,7.567848,3,115.58,774.0
45.088561,7.56775,3,118.5,735.0
45.092458,7.567653,3,117.47,684.0
45.096355,7.567556,3,117.5,610.0
45.131424,7.566678,3,118.82,378.0
45.139218,7.566483,3,118.68,168.0
45.008738,7.5745,3,118.5,112.0
45.012635,7.574404,3,117.44,129.0
45.016532,7.574307,3,117.36,270.0
45.020429,7.57421,3,117.36,455.0
45.024325,7.574113,3,117.49,414.0
45.051602,7.573436,3,109.93,123.0
45.055499,7.573339,3,116.85,779.0
45.059396,7.573242,3,116.75,779.0
45.063292,7.573145,3,116.64,1539.0
45.067189,7.573048,3,115.05,1610.0
45.071086,7.572951,3,114.97,1845.0
45.074983,7.572854,3,115.01,2007.0
45.078879,7.572757,3,115.19,1741.0
45.082776,7.57266,3,118.27,788.0
45.086673,7.572563,3,117.55,788.0
45.090569,7.572466,3,116.86,700.0
45.094466,7.572369,3,118.29,697.0
45.098363,7.572271,3,118.93,239.0
45.125639,7.571591,3,118.84,278.0
45.129536,7.571494,3,118.79,378.0
45.133433,7.571397,3,118.78,304.0
45.137329,7.571299,3,118.78,168.0
45.141226,7.571202,3,118.83,160.0
45.010746,7.579209,3,117.57,120.0
45.014643,7.579113,3,117.46,118.0
45.01854,7.579016,3,117.31,465.0
45.022436,7.57892,3,117.39,483.0
45.026333,7.578824,3,117.46,203.0
45.05361,7.578148,3,109.65,493.0
45.057507,7.578051,3,116.77,682.0
45.061404,7.577955,3,116.66,973.0
45.0653,7.577858,3,116.63,1549.0
45.069197,7.577762,3,115.13,1552.0
45.073094,7.577665,3,115.06,1562.0
45.07699,7.577568,3,115.2,1540.0
45.080887,7.577472,3,116.34,740.0
45.084784,7.577375,3,117.49,513.0
45.08868,7.577278,3,117.54,477.0
45.092577,7.577181,3,118.27,431.0
45.096474,7.577085,3,118.3,381.0
45.127647,7.57631,3,118.78,485.0
45.131544,7.576213,3,118.75,488.0
45.13544,7.576116,3,118.74,174.0
45.139337,7.576019,3,118.81,139.0
44.954302,7.585357,3,119.49,134.0
44.958199,7.585261,3,119.49,207.0
45.01665,7.583823,3,117.46,287.0
45.020547,7.583726,3,117.36,697.0
45.024444,7.58363,3,117.34,647.0
45.055618,7.582861,3,116.86,385.0
45.059514,7.582765,3,116.76,385.0
45.063411,7.582668,3,116.68,1282.0
45.067308,7.582572,3,116.66,1390.0
45.071205,7.582476,3,116.08,929.0
45.075101,7.582379,3,112.22,566.0
45.078998,7.582283,3,112.03,460.0
45.125758,7.581125,3,118.8,420.0
45.129655,7.581028,3,118.74,583.0
45.133551,7.580932,3,118.74,432.0
45.137448,7.580835,3,118.78,116.0
44.956309,7.590062,3,119.29,242.0
44.960206,7.589967,3,119.33,242.0
45.018658,7.588533,3,117.39,653.0
45.022554,7.588437,3,117.04,698.0
45.026451,7.588341,3,117.07,311.0
45.053728,7.58767,3,109.66,268.0
45.057625,7.587574,3,116.84,385.0
45.061522,7.587478,3,116.77,697.0
45.065418,7.587382,3,112.16,1390.0
45.069315,7.587286,3,112.21,1371.0
45.073212,7.58719,3,111.62,566.0
45.077109,7.587094,3,112.19,566.0
45.081005,7.586998,3,119.08,145.0
45.127766,7.585844,3,118.78,582.0
45.131662,7.585747,3,118.79,582.0
45.135559,7.585651,3,118.79,172.0
45.139456,7.585555,3,118.83,115.0
44.954419,7.594863,3,119.31,197.0
44.958316,7.594767,3,119.28,313.0
44.962213,7.594672,3,119.3,251.0
45.001181,7.59372,3,119.01,432.0
45.005078,7.593625,3,119.0,447.0
45.008974,7.593529,3,119.01,122.0
45.016768,7.593338,3,116.7,175.0
45.020665,7.593243,3,113.24,436.0
45.024561,7.593147,3,117.05,413.0
45.028458,7.593052,3,117.08,224.0
45.032355,7.592956,3,117.25,229.0
45.055735,7.592383,3,117.03,166.0
45.059632,7.592288,3,112.39,160.0
45.063529,7.592192,3,111.96,762.0
45.067426,7.592096,3,116.85,837.0
45.071322,7.592001,3,111.97,919.0
45.075219,7.591905,3,111.83,1021.0
45.079116,7.591809,3,111.92,856.0
45.129773,7.590563,3,118.85,110.0
44.956426,7.599568,3,119.27,606.0
44.960323,7.599473,3,119.27,606.0
44.999291,7.598524,3,119.02,573.0
45.003188,7.598429,3,118.95,1077.0
45.007085,7.598334,3,118.99,911.0
45.022672,7.597954,3,114.0,102.0
45.026568,7.597858,3,116.83,272.0
45.030465,7.597763,3,116.98,389.0
45.034362,7.597668,3,117.42,307.0
45.061639,7.597001,3,111.94,146.0
45.065536,7.596906,3,111.63,503.0
45.069433,7.596811,3,111.69,506.0
45.073329,7.596715,3,110.46,1262.0
45.077226,7.59662,3,113.53,1262.0
45.081123,7.596524,3,113.96,339.0
44.954536,7.604368,3,119.31,353.0
44.958433,7.604274,3,119.27,606.0
44.96233,7.604179,3,119.1,493.0
45.001298,7.603233,3,118.96,1075.0
45.005194,7.603138,3,118.82,1077.0
45.009091,7.603044,3,118.83,313.0
45.020782,7.602759,3,113.43,102.0
45.024678,7.602665,3,111.35,114.0
45.028575,7.60257,3,111.31,389.0
45.032472,7.602475,3,117.43,389.0
45.063646,7.601715,3,108.87,444.0
45.067543,7.60162,3,112.03,525.0
45.071439,7.601525,3,111.77,893.0
45.075336,7.60143,3,111.99,1264.0
45.079233,7.601335,3,112.95,1085.0
45.22341,7.597804,3,119.23,174.0
45.227307,7.597708,3,119.22,549.0
45.231203,7.597612,3,119.2,559.0
45.2351,7.597516,3,119.09,461.0
44.929265,7.609733,3,119.33,187.0
44.933161,7.609638,3,119.33,191.0
44.960439,7.60898,3,119.2,315.0
44.964336,7.608886,3,118.78,154.0
44.999407,7.608037,3,118.99,182.0
45.003304,7.607943,3,118.83,342.0
45.007201,7.607848,3,118.84,308.0
45.011098,7.607754,3,118.85,115.0
45.014995,7.607659,3,113.81,117.0
45.018891,7.607565,3,113.39,619.0
45.022788,7.60747,3,110.62,697.0
45.026685,7.607376,3,110.64,385.0
45.030582,7.607281,3,110.75,116.0
45.034478,7.607187,3,111.71,145.0
45.038375,7.607092,3,111.77,248.0
45.042272,7.606998,3,119.73,253.0
45.061756,7.606525,3,107.72,404.0
45.065653,7.60643,3,110.08,1342.0
45.069549,7.606335,3,111.26,1350.0
45.073446,7.606241,3,111.01,1319.0
45.077343,7.606146,3,111.75,1318.0
45.081239,7.606051,3,111.88,448.0
45.112413,7.605292,3,119.28,121.0
45.22152,7.602627,3,119.25,147.0
45.225417,7.602531,3,119.06,628.0
45.229313,7.602436,3,119.03,830.0
45.23321,7.60234,3,118.96,797.0
44.927374,7.61453,3,119.33,129.0
44.931271,7.614436,3,119.31,260.0
44.935168,7.614343,3,119.31,229.0
44.966342,7.613592,3,118.83,152.0
44.970239,7.613498,3,118.72,152.0
44.974136,7.613404,3,119.73,118.0
44.978033,7.61331,3,119.22,115.0
45.009207,7.612558,3,118.38,116.0
45.013104,7.612464,3,112.39,149.0
45.017001,7.61237,3,111.42,369.0
45.020898,7.612276,3,111.08,859.0
45.024794,7.612182,3,110.78,842.0
45.036485,7.611899,3,109.13,235.0
45.040382,7.611805,3,110.63,292.0
45.044278,7.611711,3,111.11,218.0
45.063762,7.611239,3,110.59,1168.0
