lat,lon,kind
45.0019571,7.6318971,pharmacy
45.0018066,7.6395,pharmacy
44.9991611,7.6518756,pharmacy
44.9923024,7.6434195,pharmacy
45.0046772,7.6564008,pharmacy
44.9957311,7.6480309,pharmacy
44.9927685,7.6543417,pharmacy
44.9987488,7.6559937,pharmacy
45.0157732,7.680317,pharmacy
45.012578,7.6594137,pharmacy
44.9907693,7.6587329,pharmacy
45.0101669,7.6588821,pharmacy
45.0074684,7.6692681,pharmacy
44.993132,7.6650271,pharmacy
44.997309,7.6947239,pharmacy
44.9834635,7.7059535,pharmacy
44.9954844,7.7085679,pharmacy
45.0008327,7.685124,pharmacy
45.0004631,7.6930397,pharmacy
45.0002151,7.6719112,pharmacy
44.9222527,7.7407158,pharmacy
44.9559387,7.7755289,pharmacy
45.0713158,7.5373797,pharmacy
45.0174914,7.7494191,pharmacy
44.9647507,7.775719,pharmacy
