lat,lon,kind
48.8591816,2.3488558,pharmacy
48.8597261,2.354074,pharmacy
48.8600862,2.3565927,pharmacy
48.8571121,2.3541574,pharmacy
48.8573803,2.3575668,pharmacy
48.8397449,2.3014421,pharmacy
48.8811359,2.096361,pharmacy
48.8257885,2.3477809,pharmacy
48.856638,2.359653,clinic
48.9117462,2.2890697,school
48.8538727,2.3672318,pharmacy
48.8540855,2.368565,pharmacy
48.9920486,2.1681326,pharmacy
48.9916357,2.1682515,doctors
48.9925823,2.1676235,doctors
48.9905391,2.1667121,pharmacy
48.854295,2.3632625,pharmacy
48.8300418,2.2364545,school
48.8369764,2.5207208,pharmacy
48.8392295,2.5230324,pharmacy
48.8383869,2.5216215,supermarket
48.8651032,2.3557846,pharmacy
48.8609131,2.3546841,pharmacy
48.7896718,2.5747134,pharmacy
48.8632446,2.3614945,pharmacy
48.8625296,2.3635149,pharmacy
48.8629397,2.3621533,cafe
48.8612625,2.3644482,pharmacy
48.8783342,2.3857466,supermarket
48.8467549,2.3419742,supermarket
48.8569463,2.3648093,school
48.6219239,2.2697876,supermarket
48.6313183,2.2655072,pharmacy
48.6219368,2.2689542,pharmacy
48.7932426,2.5788127,school
48.7934052,2.5785123,school
48.7847975,2.5790146,school
48.7921395,2.5723903,pharmacy
48.7804942,2.5737581,pharmacy
48.8964774,2.2080367,supermarket
48.8090138,2.3865394,supermarket
48.8082784,2.3878783,pharmacy
48.8621132,2.3848859,supermarket
48.8628288,2.3793549,pharmacy
48.8805625,2.3348575,pharmacy
48.9278246,2.4950602,school
48.8796517,2.3722324,pharmacy
48.864011,2.335707,pharmacy
48.8845806,2.3332877,pharmacy
48.885539,2.3346124,pharmacy
48.886018,2.335121,pharmacy
48.8861637,2.3381011,pharmacy
48.881922,2.337556,pharmacy
48.8789675,2.364425,college
48.8808303,2.3650793,supermarket
48.8799269,2.3724859,supermarket
48.8033475,2.4850558,pharmacy
48.9043581,2.5438142,school
48.6036855,2.4681717,pharmacy
48.9471612,2.2564536,pharmacy
48.7725739,1.9510453,pharmacy
48.7756117,1.9459402,pharmacy
48.7705773,1.9713676,pharmacy
48.7693045,1.9461118,school
48.8803182,2.3898774,school
48.8802077,2.390096,school
48.8802994,2.3902382,school
48.8811978,2.3776297,school
