lat,lon,hour,travel_time_min,population
48.579287,1.937229,3,119.88,161.0
48.750657,1.933619,3,119.01,260.0
48.754552,1.933537,3,118.72,357.0
48.758446,1.933454,3,118.69,448.0
48.762341,1.933372,3,119.39,805.0
48.766236,1.933289,3,119.39,877.0
48.770131,1.933207,3,119.47,550.0
48.774025,1.933124,3,119.49,571.0
48.77792,1.933042,3,119.51,223.0
48.816867,1.932215,3,119.61,178.0
48.820761,1.932132,3,119.07,171.0
48.949284,1.929392,3,119.85,194.0
48.953178,1.929309,3,119.84,214.0
48.957073,1.929225,3,119.83,137.0
48.984335,1.928641,3,118.89,196.0
48.988229,1.928558,3,118.88,424.0
48.992124,1.928474,3,118.88,418.0
49.003807,1.928224,3,119.78,160.0
49.007702,1.92814,3,119.74,188.0
49.011596,1.928057,3,119.78,159.0
49.015491,1.927973,3,119.77,109.0
49.019385,1.927889,3,119.94,109.0
49.02328,1.927806,3,119.95,107.0
49.027175,1.927722,3,119.94,103.0
49.077803,1.926632,3,119.97,133.0
49.081697,1.926548,3,119.97,133.0
48.569597,1.942515,3,119.84,188.0
48.573492,1.942434,3,119.84,388.0
48.577387,1.942353,3,119.88,378.0
48.737073,1.939007,3,119.9,182.0
48.740967,1.938925,3,119.04,185.0
48.744862,1.938843,3,118.99,175.0
48.748757,1.938761,3,118.99,176.0
48.752651,1.938679,3,116.57,358.0
48.756546,1.938597,3,118.71,358.0
48.760441,1.938515,3,116.51,836.0
48.764336,1.938432,3,119.44,1012.0
48.76823,1.93835,3,119.44,866.0
48.772125,1.938268,3,119.47,589.0
48.77602,1.938186,3,119.49,567.0
48.814967,1.937364,3,119.63,263.0
48.818861,1.937281,3,119.08,340.0
48.822756,1.937199,3,119.08,439.0
48.826651,1.937117,3,119.08,601.0
48.830545,1.937034,3,119.28,610.0
48.83444,1.936952,3,119.28,193.0
48.838335,1.936869,3,119.92,200.0
48.924016,1.935052,3,119.96,160.0
48.927911,1.934969,3,119.96,181.0
48.986329,1.933724,3,118.9,358.0
48.990224,1.933641,3,118.91,413.0
48.994119,1.933558,3,119.77,251.0
49.009697,1.933225,3,119.78,125.0
49.079798,1.931725,3,119.97,133.0
49.083692,1.931641,3,119.97,106.0
48.571591,1.947557,3,119.84,306.0
48.575486,1.947476,3,119.88,333.0
48.579381,1.947396,3,119.88,181.0
48.735172,1.944147,3,119.06,191.0
48.739067,1.944065,3,119.03,191.0
48.742962,1.943984,3,119.02,178.0
48.746856,1.943902,3,119.02,175.0
48.750751,1.94382,3,118.99,250.0
48.754646,1.943739,3,116.53,358.0
48.75854,1.943657,3,116.52,412.0
48.762435,1.943575,3,116.56,1027.0
48.76633,1.943494,3,117.05,1052.0
48.770225,1.943412,3,117.05,736.0
48.774119,1.94333,3,119.44,702.0
48.778014,1.943248,3,119.47,425.0
48.813066,1.942512,3,119.15,138.0
48.816961,1.94243,3,119.04,459.0
48.820856,1.942348,3,119.01,459.0
48.82475,1.942266,3,118.99,733.0
48.828645,1.942184,3,119.21,758.0
48.83254,1.942102,3,119.26,430.0
48.836434,1.94202,3,119.27,201.0
48.840329,1.941938,3,119.92,174.0
48.926011,1.940129,3,119.96,199.0
48.929905,1.940046,3,119.94,189.0
48.737166,1.949205,3,119.03,206.0
48.741061,1.949124,3,119.01,219.0
48.744956,1.949043,3,119.0,313.0
48.74885,1.948962,3,118.97,341.0
48.752745,1.94888,3,116.53,351.0
48.75664,1.948799,3,116.59,345.0
48.760534,1.948718,3,116.57,855.0
48.764429,1.948637,3,116.54,1322.0
48.768324,1.948555,3,117.04,1259.0
48.772219,1.948474,3,117.05,925.0
48.776113,1.948393,3,119.46,925.0
48.780008,1.948311,3,119.47,160.0
48.81506,1.947578,3,119.11,325.0
48.818955,1.947497,3,118.99,465.0
48.82285,1.947415,3,119.09,580.0
48.826744,1.947333,3,118.97,747.0
48.830639,1.947252,3,119.15,738.0
48.834534,1.94717,3,119.27,142.0
48.838428,1.947089,3,119.28,114.0
48.92411,1.945288,3,119.96,148.0
48.928005,1.945206,3,119.94,161.0
48.735265,1.954345,3,119.05,221.0
48.73916,1.954264,3,119.02,239.0
48.743055,1.954183,3,119.01,358.0
48.746949,1.954103,3,118.98,438.0
48.750844,1.954022,3,118.99,417.0
48.754739,1.953941,3,118.97,342.0
48.758634,1.95386,3,119.0,342.0
48.762528,1.953779,3,117.06,1288.0
48.766423,1.953698,3,117.05,1328.0
48.770318,1.953617,3,117.05,1064.0
48.774212,1.953536,3,117.06,925.0
48.778107,1.953455,3,119.45,700.0
48.809265,1.952807,3,119.68,103.0
48.813159,1.952726,3,119.16,139.0
48.817054,1.952645,3,119.08,1234.0
48.820949,1.952564,3,119.07,1315.0
48.824844,1.952482,3,119.09,844.0
48.828738,1.952401,3,119.11,674.0
48.832633,1.95232,3,119.16,418.0
48.988418,1.949058,3,118.79,134.0
48.992312,1.948976,3,118.81,164.0
49.007891,1.948648,3,119.79,119.0
49.011785,1.948566,3,119.84,121.0
48.737259,1.959404,3,119.04,239.0
48.741153,1.959324,3,119.02,240.0
48.745048,1.959243,3,119.02,436.0
48.748943,1.959163,3,118.98,431.0
48.752838,1.959082,3,118.98,381.0
48.756732,1.959002,3,118.98,377.0
48.760627,1.958921,3,119.43,648.0
48.764522,1.958841,3,117.07,1065.0
48.768417,1.95876,3,117.06,979.0
48.772311,1.95868,3,117.07,485.0
48.776206,1.958599,3,119.37,406.0
48.780101,1.958519,3,119.68,179.0
48.783995,1.958438,3,119.77,150.0
48.78789,1.958357,3,119.67,224.0
48.791785,1.958277,3,119.23,343.0
48.79568,1.958196,3,119.85,327.0
48.799574,1.958115,3,119.76,104.0
48.803469,1.958035,3,119.75,104.0
48.807364,1.957954,3,119.75,117.0
48.811258,1.957873,3,119.13,120.0
48.815153,1.957793,3,119.08,681.0
48.819048,1.957712,3,119.08,1380.0
48.822942,1.957631,3,119.14,1305.0
48.826837,1.95755,3,119.08,674.0
48.830732,1.95747,3,119.11,674.0
48.970939,1.954549,3,119.05,187.0
48.974833,1.954468,3,119.06,206.0
48.978728,1.954386,3,119.02,350.0
48.982623,1.954305,3,119.02,407.0
48.986517,1.954223,3,119.03,383.0
48.990412,1.954142,3,118.79,342.0
49.009884,1.953734,3,119.81,133.0
48.735357,1.964543,3,119.06,112.0
48.739252,1.964463,3,119.04,126.0
48.743147,1.964383,3,119.02,144.0
48.747041,1.964303,3,118.99,173.0
48.750936,1.964223,3,119.46,180.0
48.754831,1.964143,3,119.0,546.0
48.758726,1.964063,3,118.83,547.0
48.76262,1.963983,3,116.56,629.0
48.766515,1.963903,3,116.56,648.0
48.77041,1.963823,3,117.08,443.0
48.774305,1.963743,3,119.77,193.0
48.778199,1.963662,3,119.77,189.0
48.782094,1.963582,3,119.78,155.0
48.785989,1.963502,3,119.16,155.0
48.789884,1.963422,3,119.18,317.0
48.793778,1.963342,3,119.22,343.0
48.797673,1.963261,3,119.14,221.0
48.801568,1.963181,3,119.75,104.0
48.805462,1.963101,3,119.74,106.0
48.809357,1.96302,3,119.76,119.0
